CHO_ID	CHO_SYM	HUMAN_ID	HUMAN_SYM
100769434	Tecpr1	25851	TECPR1
100769436	Ogdhl	55753	OGDHL
100769437	LOC100769437	92912	UBE2Q2
100769438	Gabrr2	2570	GABRR2
100769439	Map3k7cl	56911	MAP3K7CL
100769440	Son	6651	SON
100769441	LOC100769441	441669	OR4Q3
100769442	LOC100769442	29121	CLEC2D
100769445	Pax1	5075	PAX1
100769447	Txlnb	167838	TXLNB
100769449	Ostm1	28962	OSTM1
100769450	Psmb6	5694	PSMB6
100769451	Dnajc22	79962	DNAJC22
100769454	LOC100769454	51227	PIGP
100769455	Ttbk2	146057	TTBK2
100769456	Klhdc7b	113730	KLHDC7B
100769457	Ankrd23	200539	ANKRD23
100769458	Pdcd6ip	10015	PDCD6IP
100769460	Akt1	207	AKT1
100769461	Atoh1	474	ATOH1
100769462	LOC100769462	162605	KRT28
100769464	Lsm4	25804	LSM4
100769466	Lrrc3b	116135	LRRC3B
100769468	Gtf2a1l	11036	GTF2A1L
100769469	Tysnd1	219743	TYSND1
100769470	Vsx1	30813	VSX1
100769471	LOC100769471	8848	TSC22D1
100769472	Cacna2d2	9254	CACNA2D2
100769473	Cd2	914	CD2
100769474	Dusp1	1843	DUSP1
100769476	Tdp1	55775	TDP1
100769477	Pigq	9091	PIGQ
100769478	S100a1	6271	S100A1
100769479	Asf1b	55723	ASF1B
100769480	Cldn5	7122	CLDN5
100769481	Adat3	113179	ADAT3
100769482	P2ry14	9934	P2RY14
100769484	Zc3hav1	56829	ZC3HAV1
100769486	Ccer2	643669	CCER2
100769488	Zbtb26	57684	ZBTB26
100769489	Gtf2ird1	9569	GTF2IRD1
100769490	Ppia	5478	PPIA
100769492	Ltbp4	8425	LTBP4
100769493	Hnrnph1	3187	HNRNPH1
100769495	Qdpr	5860	QDPR
100769496	Ccdc125	202243	CCDC125
100769497	Pla2g7	7941	PLA2G7
100769500	Gprasp1	9737	GPRASP1
100769501	Epn1	29924	EPN1
100769502	Pinlyp	390940	PINLYP
100769504	Cldn9	9080	CLDN9
100769505	Pcdh7	5099	PCDH7
100769506	Egfl6	25975	EGFL6
100769507	LOC100769507	969	CD69
100769508	Ufsp2	55325	UFSP2
100769509	Tet3	200424	TET3
100769511	Slc38a1	81539	SLC38A1
100769512	Plbd2	196463	PLBD2
100769513	Tmem201	199953	TMEM201
100769514	LOC100769514	56147	PCDHA1
100769516	Rnf13	11342	RNF13
100769517	Supt20h	55578	SUPT20H
100769524	Rfx7	64864	RFX7
100769525	Them5	284486	THEM5
100769526	Zcchc14	23174	ZCCHC14
100769529	P3h1	64175	P3H1
100769531	Tprg1l	127262	TPRG1L
100769532	Prickle1	144165	PRICKLE1
100769534	Itga6	3655	ITGA6
100769535	Ephb4	2050	EPHB4
100769537	Bloc1s4	55330	BLOC1S4
100769539	Ccsap	126731	CCSAP
100769540	Lrrc45	201255	LRRC45
100769541	Eif3d	8664	EIF3D
100769544	Efcab14	9813	EFCAB14
100769547	Spp1	6696	SPP1
100769548	Pik3r4	30849	PIK3R4
100769559	Lrat	9227	LRAT
100769562	Igfbpl1	347252	IGFBPL1
100769563	Elmo2	63916	ELMO2
100769565	LOC100769565	646603	C4orf51
100769567	Rnf165	494470	RNF165
100769569	Hscb	150274	HSCB
100769570	Cideb	27141	CIDEB
100769572	Sft2d2	375035	SFT2D2
100769573	Vwa8	23078	VWA8
100769574	Prkaa1	5562	PRKAA1
100769576	C1qc	714	C1QC
100769577	Hhipl1	84439	HHIPL1
100769579	Snx21	90203	SNX21
100769582	Zfp82	284406	ZFP82
100769586	Psmb5	5693	PSMB5
100769587	LOC100769587	342346	C16orf96
100769590	Sun1	23353	SUN1
100769591	Rarg	5916	RARG
100769593	Ubd	10537	UBD
100769595	Fundc1	139341	FUNDC1
100769596	Nhej1	79840	NHEJ1
100769597	Fcer2	2208	FCER2
100769598	Bod1l1	259282	BOD1L1
100769599	Gpn2	54707	GPN2
100769601	Fam193a	8603	FAM193A
100769602	Sart1	9092	SART1
100769607	Znf385a	25946	ZNF385A
100769608	Vrk3	51231	VRK3
100769612	Lrp3	4037	LRP3
100769613	Vcpkmt	79609	VCPKMT
100769615	Nid2	22795	NID2
100769616	Slc2a12	154091	SLC2A12
100769617	LOC100769617	56131	PCDHB4
100769620	LOC100769620	284307	ZIK1
100769621	Rbm18	92400	RBM18
100769622	Naaa	27163	NAAA
100769624	LOC100769624	4938	OAS1
100769625	Mkks	8195	MKKS
100769626	Insl6	11172	INSL6
100769627	Grb2	2885	GRB2
100769628	Tmem61	199964	TMEM61
100769629	Ksr1	8844	KSR1
100769630	Pde12	201626	PDE12
100769631	Ccar2	57805	CCAR2
100769632	Rala	5898	RALA
100769634	Celf2	10659	CELF2
100769635	Znf638	27332	ZNF638
100769636	Litaf	9516	LITAF
100769641	Zdhhc12	84885	ZDHHC12
100769642	Vsig2	23584	VSIG2
100769644	Mark2	2011	MARK2
100769646	Ccdc158	339965	CCDC158
100769649	Mcur1	60492	CCDC90B
100769649	Mcur1	63933	MCUR1
100769650	LOC100769650	54331	GNG2
100769651	LOC100769651	55286	C4orf19
100769652	B4galt7	11285	B4GALT7
100769654	Eif4ebp1	1978	EIF4EBP1
100769656	Trnau1ap	54952	TRNAU1AP
100769657	Clip1	6249	CLIP1
100769660	Tnks2	80351	TNKS2
100769662	LOC100769662	3621	ING1
100769663	Lrrc28	123355	LRRC28
100769664	Ccdc159	126075	CCDC159
100769665	LOC100769665	54967	CT55
100769667	LOC100769667	257019	FRMD3
100769668	Mbl2	4153	MBL2
100769669	Amot	154796	AMOT
100769671	Atg9b	285973	ATG9B
100769672	Ticam1	148022	TICAM1
100769673	Prr29	92340	PRR29
100769674	Gfi1	2672	GFI1
100769675	Nck1	4690	NCK1
100769677	Dnase1l3	1776	DNASE1L3
100769679	Alg5	29880	ALG5
100769680	LOC100769680	6611	SMS
100769684	LOC100769684	285659	OR2V2
100769686	Pgpep1l	145814	PGPEP1L
100769687	Ankrd30a	22852	ANKRD26
100769687	Ankrd30a	91074	ANKRD30A
100769688	Mboat2	129642	MBOAT2
100769690	LOC100769690	138724	C9orf131
100769692	Commd10	51397	COMMD10
100769693	Hsdl2	84263	HSDL2
100769695	Sec11c	90701	SEC11C
100769696	Srpk3	26576	SRPK3
100769697	Plcg1	5335	PLCG1
100769698	CUNH22orf15	150248	C22orf15
100769699	Noto	344022	NOTO
100769701	Lsm2	57819	LSM2
100769702	Pdzd11	51248	PDZD11
100769706	Polr2h	5437	POLR2H
100769707	Pdik1l	149420	PDIK1L
100769708	LOC100769708	403278	OR5K4
100769708	LOC100769708	403277	OR5K3
100769709	Cptp	80772	CPTP
100769710	Ldhd	197257	LDHD
100769712	LOC100769712	81392	OR2AE1
100769713	Itgb8	3696	ITGB8
100769715	LOC100769715	1066	CES1
100769716	Cacfd1	11094	CACFD1
100769717	Lmtk2	22853	LMTK2
100769719	LOC100769719	282966	C10orf53
100769724	Donson	29980	DONSON
100769725	LOC100769725	390431	OR4K2
100769727	Ubl4b	164153	UBL4B
100769729	Mief1	54471	MIEF1
100769730	LOC100769730	4821	NKX2-2
100769731	Abracl	58527	ABRACL
100769733	LOC100769733	26492	OR8G2P
100769734	Snx3	8724	SNX3
100769735	Chrne	1145	CHRNE
100769737	Snx25	83891	SNX25
100769740	Stard9	57519	STARD9
100769741	Syce3	644186	SYCE3
100769742	Lman2l	81562	LMAN2L
100769743	Clasp2	23122	CLASP2
100769745	Cep170b	283638	CEP170B
100769746	Grid2	2895	GRID2
100769747	Zhx2	22882	ZHX2
100769748	Mrps26	64949	MRPS26
100769749	Iqcn	80726	IQCN
100769752	Cops9	150678	COPS9
100769753	Col13a1	1305	COL13A1
100769754	Acss1	84532	ACSS1
100769755	Lacc1	144811	LACC1
100769756	Rassf1	11186	RASSF1
100769757	March7	64844	MARCH7
100769758	Ttf2	8458	TTF2
100769759	Atp6v0e1	8992	ATP6V0E1
100769760	Emc2	9694	EMC2
100769761	Kcnk13	56659	KCNK13
100769762	Caskin1	57524	CASKIN1
100769764	Ephb1	2047	EPHB1
100769765	Sept5	5413	SEPT5
100769765	Sept5	100526833	SEPT5-GP1BB
100769766	Mknk2	2872	MKNK2
100769767	P2ry13	53829	P2RY13
100769768	Hprt1	3251	HPRT1
100769769	Atp6v0a4	50617	ATP6V0A4
100769771	Sars2	54938	SARS2
100769772	Cdk14	5218	CDK14
100769773	Clip2	7461	CLIP2
100769774	Nacad	23148	NACAD
100769776	Numbl	9253	NUMBL
100769777	LOC100769777	219432	OR4C6
100769778	Lcorl	254251	LCORL
100769779	Dgka	1606	DGKA
100769780	Cdk7	1022	CDK7
100769781	Opn5	221391	OPN5
100769784	Armcx5	64860	ARMCX5
100769786	Ethe1	23474	ETHE1
100769788	Gys1	2997	GYS1
100769790	Ttpal	79183	TTPAL
100769791	Bmp2k	55589	BMP2K
100769792	Clec12a	160364	CLEC12A
100769793	Bola3	388962	BOLA3
100769794	LOC100769794	84868	HAVCR2
100769795	Slc38a4	55089	SLC38A4
100769796	Pex14	5195	PEX14
100769798	Slc25a33	84275	SLC25A33
100769801	Ankub1	389161	ANKUB1
100769802	Exosc8	11340	EXOSC8
100769806	Nyap2	57624	NYAP2
100769809	Them4	117145	THEM4
100769811	Tet2	54790	TET2
100769813	Ybx1	4904	YBX1
100769815	Wrap73	49856	WRAP73
100769817	Myct1	80177	MYCT1
100769818	Map3k20	51776	MAP3K20
100769819	Rhno1	83695	RHNO1
100769820	Slc12a9	56996	SLC12A9
100769821	Kyat1	883	KYAT1
100769822	Mrfap1	93621	MRFAP1
100769823	Mrps11	64963	MRPS11
100769824	Rab4a	5867	RAB4A
100769825	Dcxr	51181	DCXR
100769826	Cacng2	10369	CACNG2
100769827	Nup107	57122	NUP107
100769829	Tex38	374973	TEX38
100769830	Cd28	940	CD28
100769831	Myh3	4621	MYH3
100769832	Dctpp1	79077	DCTPP1
100769833	Col6a6	131873	COL6A6
100769834	Polr1b	84172	POLR1B
100769835	Cd96	10225	CD96
100769839	Tex12	56158	TEX12
100769841	Vps72	6944	VPS72
100769843	Tmem235	283999	TMEM235
100769846	Vps13c	54832	VPS13C
100769847	Fgg	2266	FGG
100769848	Tspan6	7105	TSPAN6
100769849	Ca7	766	CA7
100769850	Ccdc180	100499483	CCDC180
100769851	Abhd5	51099	ABHD5
100769852	Lsm6	11157	LSM6
100769853	Trim56	81844	TRIM56
100769854	LOC100769854	147339	C18orf25
100769856	Pus1	80324	PUS1
100769857	Ccdc54	84692	CCDC54
100769858	Nop9	161424	NOP9
100769859	Wdpcp	51057	WDPCP
100769862	Ptger4	5734	PTGER4
100769865	LOC100769865	10858	CYP46A1
100769866	Rapgef5	9771	RAPGEF5
100769867	Rpl27	6155	RPL27
100769870	LOC100769870	163081	ZNF567
100769872	Gin1	54826	GIN1
100769874	Ppp2r5d	5528	PPP2R5D
100769875	Acin1	22985	ACIN1
100769876	Srl	6345	SRL
100769877	Aes	166	AES
100769879	Mlh1	4292	MLH1
100769880	Tspan13	27075	TSPAN13
100769882	Zranb1	54764	ZRANB1
100769883	Tmem40	55287	TMEM40
100769885	Grap2	9402	GRAP2
100769887	Cryba2	1412	CRYBA2
100769888	Klhdc7a	127707	KLHDC7A
100769889	Mpped1	758	MPPED1
100769890	Sfn	2810	SFN
100769891	Slc35f2	54733	SLC35F2
100769893	Tfeb	7942	TFEB
100769894	Tsga10ip	254187	TSGA10IP
100769895	LOC100769895	1775	DNASE1L2
100769896	Popdc3	64208	POPDC3
100769899	Gtsf1	121355	GTSF1
100769900	Znf473	25888	ZNF473
100769902	Ubap2	55833	UBAP2
100769904	Lpin2	9663	LPIN2
100769905	Slc7a10	56301	SLC7A10
100769907	Fsd2	123722	FSD2
100769908	Atp13a3	79572	ATP13A3
100769909	LOC100769909	26167	PCDHB5
100769913	Lhx6	26468	LHX6
100769914	Sdad1	55153	SDAD1
100769916	Oas3	4940	OAS3
100769917	Snap25	6616	SNAP25
100769919	Slc25a19	60386	SLC25A19
100769920	Dhcr24	1718	DHCR24
100769922	Arf4	378	ARF4
100769923	Hnrnpa1	3178	HNRNPA1
100769924	Bin3	55909	BIN3
100769925	Mplkip	136647	MPLKIP
100769926	Snx8	29886	SNX8
100769927	Snn	8303	SNN
100769928	Cnot6l	246175	CNOT6L
100769931	Pkn3	29941	PKN3
100769932	Nrgn	4900	NRGN
100769936	Stbd1	8987	STBD1
100769937	Pigr	5284	PIGR
100769939	Ranbp9	10048	RANBP9
100769940	Chd9	80205	CHD9
100769941	Tmed9	54732	TMED9
100769942	Ric8a	60626	RIC8A
100769943	Brf2	55290	BRF2
100769945	Rcc1	1104	RCC1
100769947	LOC100769947	5470	PPEF2
100769948	Il2rb	3560	IL2RB
100769949	Btaf1	9044	BTAF1
100769953	Fshr	2492	FSHR
100769954	Dock6	57572	DOCK6
100769956	Pgrmc1	10857	PGRMC1
100769958	Mcm2	4171	MCM2
100769961	Nos3	4846	NOS3
100769962	Arrdc5	645432	ARRDC5
100769963	Scn4a	6329	SCN4A
100769964	Evi5	7813	EVI5
100769965	Slc35g2	80723	SLC35G2
100769967	Flnb	2317	FLNB
100769969	Ccna1	8900	CCNA1
100769972	Cd8b	926	CD8B
100769973	Tyw3	127253	TYW3
100769974	LOC100769974	26693	OR2V1
100769975	Nelfa	7469	NELFA
100769976	Synm	23336	SYNM
100769977	LOC100769977	219749	ZNF25
100769979	Rabgap1	23637	RABGAP1
100769981	Slc9a7	84679	SLC9A7
100769982	Zfyve1	53349	ZFYVE1
100769983	Sema6a	57556	SEMA6A
100769984	Kiaa1958	158405	KIAA1958
100769988	Abcd1	215	ABCD1
100769989	Tomm40l	84134	TOMM40L
100769990	Lpin3	64900	LPIN3
100769992	Smyd5	10322	SMYD5
100769994	Vars	7407	VARS
100769999	Clcn2	1181	CLCN2
100770000	Extl1	2134	EXTL1
100770001	LOC100770001	441054	C4orf47
100770002	Cldnd1	56650	CLDND1
100770003	Tas1r3	83756	TAS1R3
100770004	LOC100770004	4166	CHST6
100770004	LOC100770004	23563	CHST5
100770005	Calhm4	221301	CALHM4
100770006	Mcm7	4176	MCM7
100770008	Znf558	148156	ZNF558
100770010	Adamts13	11093	ADAMTS13
100770013	Slc18a3	6572	SLC18A3
100770016	Gja10	84694	GJA10
100770017	Bach1	571	BACH1
100770018	Atp5po	539	ATP5PO
100770019	Kiaa1211	57482	KIAA1211
100770022	Rps19bp1	91582	RPS19BP1
100770024	Reps1	85021	REPS1
100770027	Afg1l	246269	AFG1L
100770028	LOC100770028	100130311	C17orf107
100770031	Irx4	50805	IRX4
100770033	Ganc	2595	GANC
100770034	Cpt1b	1375	CPT1B
100770036	Wac	51322	WAC
100770038	Ptpra	5786	PTPRA
100770041	Top2b	7155	TOP2B
100770042	Otos	150677	OTOS
100770045	Ccdc122	160857	CCDC122
100770046	Tusc2	11334	TUSC2
100770047	Baz2b	29994	BAZ2B
100770048	Trim45	80263	TRIM45
100770049	Crebrf	153222	CREBRF
100770050	Tmem74	157753	TMEM74
100770051	Psmc1	5700	PSMC1
100770052	Pgp	283871	PGP
100770053	S100a14	57402	S100A14
100770054	Kctd1	284252	KCTD1
100770056	Mob3a	126308	MOB3A
100770058	Kcnj8	3764	KCNJ8
100770059	Tmem213	155006	TMEM213
100770060	Lrrc31	79782	LRRC31
100770063	Rfc2	5982	RFC2
100770065	Rpf2	84154	RPF2
100770066	Coq8b	79934	COQ8B
100770070	Pym1	84305	PYM1
100770071	Adgrf2	222611	ADGRF2
100770073	Prkar1b	5575	PRKAR1B
100770074	Rock1	6093	ROCK1
100770075	Itgb7	3695	ITGB7
100770076	Cd209	30835	CD209
100770079	Phldb3	653583	PHLDB3
100770081	Ruvbl2	10856	RUVBL2
100770082	Slx4	84464	SLX4
100770083	Hnf4a	3172	HNF4A
100770084	Gk2	2712	GK2
100770085	Clec1b	51266	CLEC1B
100770086	Mthfd2	10797	MTHFD2
100770087	Itk	3702	ITK
100770088	Casz1	54897	CASZ1
100770089	Tpcn1	53373	TPCN1
100770090	H6pd	9563	H6PD
100770091	LOC100770091	29110	TBK1
100770092	Clock	9575	CLOCK
100770093	Commd2	51122	COMMD2
100770094	Nrsn1	140767	NRSN1
100770095	Kndc1	85442	KNDC1
100770096	Alg12	79087	ALG12
100770097	LOC100770097	390061	OR51Q1
100770101	Mns1	55329	MNS1
100770103	LOC100770103	2300	FOXL1
100770104	Mtmr1	8776	MTMR1
100770105	Txnrd3	114112	TXNRD3
100770106	Ccdc30	728621	CCDC30
100770107	Znf704	619279	ZNF704
100770108	LOC100770108	10942	PRSS21
100770109	Pphln1	51535	PPHLN1
100770110	Mtrf1l	54516	MTRF1L
100770112	Trip6	7205	TRIP6
100770113	LOC100770113	51759	C9orf78
100770115	Man2b2	23324	MAN2B2
100770116	Det1	55070	DET1
100770119	Shroom3	57619	SHROOM3
100770120	Mdm2	4193	MDM2
100770122	Atpaf1	64756	ATPAF1
100770124	LOC100770124	6341	SCO1
100770125	Sephs2	22928	SEPHS2
100770126	LOC100770126	256076	COL6A5
100770127	Abhd10	55347	ABHD10
100770128	Bcl9l	283149	BCL9L
100770129	LOC100770129	57623	ZFAT
100770130	LOC100770130	4624	MYH6
100770131	Pou2af1	5450	POU2AF1
100770133	Pi4kb	5298	PI4KB
100770134	Crx	1406	CRX
100770135	Tnrc6c	57690	TNRC6C
100770138	Fga	2243	FGA
100770139	Sytl4	94121	SYTL4
100770140	Dync1li2	1783	DYNC1LI2
100770141	Tstd2	158427	TSTD2
100770142	Ano10	55129	ANO10
100770143	Slc10a7	84068	SLC10A7
100770145	Haus1	115106	HAUS1
100770146	LOC100770146	50838	TAS2R13
100770148	Tinf2	26277	TINF2
100770149	Tmem17	200728	TMEM17
100770150	Dcaf6	55827	DCAF6
100770151	Mtrf1	9617	MTRF1
100770152	Trim11	81559	TRIM11
100770153	Lactbl1	646262	LACTBL1
100770154	Eml1	2009	EML1
100770155	Cdca7l	55536	CDCA7L
100770156	Ifi35	3430	IFI35
100770157	Phf24	23349	PHF24
100770158	Rhbdl2	54933	RHBDL2
100770159	LOC100770159	219431	OR4S2
100770160	Capns1	826	CAPNS1
100770162	Pam	5066	PAM
100770163	Rgs5	8490	RGS5
100770164	LOC100770164	55017	C14orf119
100770166	S1pr4	8698	S1PR4
100770168	Epm2aip1	9852	EPM2AIP1
100770172	Sgsm3	27352	SGSM3
100770173	Efhc2	80258	EFHC2
100770174	Wnt10a	80326	WNT10A
100770175	Pax7	5081	PAX7
100770176	Efcab6	64800	EFCAB6
100770177	Pigv	55650	PIGV
100770178	Rab39a	54734	RAB39A
100770179	Rnf4	6047	RNF4
100770180	Pgc	5225	PGC
100770181	Mus81	80198	MUS81
100770182	Lin28b	389421	LIN28B
100770183	Ifitm10	402778	IFITM10
100770185	Nckap1l	3071	NCKAP1L
100770186	Izumo2	126123	IZUMO2
100770187	Kif18a	81930	KIF18A
100770189	Smchd1	23347	SMCHD1
100770191	Rere	473	RERE
100770192	Fam103a1	83640	FAM103A1
100770193	Timp1	7076	TIMP1
100770195	Cxcl10	3627	CXCL10
100770198	Pak5	57144	PAK5
100770200	Mif4gd	57409	MIF4GD
100770201	Ttc22	55001	TTC22
100770202	LOC100770202	4763	NF1
100770203	Hesx1	8820	HESX1
100770204	Nfe2	4778	NFE2
100770205	Rhobtb2	23221	RHOBTB2
100770206	Sugct	79783	SUGCT
100770207	Nudt1	4521	NUDT1
100770208	Zc3h7a	29066	ZC3H7A
100770209	Syt17	51760	SYT17
100770212	Fam228a	653140	FAM228A
100770213	LOC100770213	51490	SPOUT1
100770214	Xrcc6	2547	XRCC6
100770216	LOC100770216	80036	TRPM3
100770221	Rbl2	5934	RBL2
100770223	Fam193b	54540	FAM193B
100770225	Plpbp	11212	PLPBP
100770226	Kansl3	55683	KANSL3
100770227	Zcchc8	55596	ZCCHC8
100770229	Tmppe	643853	TMPPE
100770230	Pes1	23481	PES1
100770231	Pld4	122618	PLD4
100770232	Cpeb3	22849	CPEB3
100770233	LOC100770233	80332	ADAM33
100770235	Adamts17	170691	ADAMTS17
100770236	Epcam	4072	EPCAM
100770237	Spc24	147841	SPC24
100770239	Lonrf3	79836	LONRF3
100770240	Frmd3	257019	FRMD3
100770242	Cd40	958	CD40
100770243	Kif6	221458	KIF6
100770244	Parp15	165631	PARP15
100770245	Kcnh2	3757	KCNH2
100770247	Kdm4b	23030	KDM4B
100770248	Cd79b	974	CD79B
100770249	Ky	339855	KY
100770250	Rpl5	6125	RPL5
100770253	Cnot8	9337	CNOT8
100770254	Nbea	26960	NBEA
100770255	Setd9	133383	SETD9
100770258	Erich3	127254	ERICH3
100770259	LOC100770259	153579	BTNL9
100770261	Arrdc4	91947	ARRDC4
100770262	Znf248	57209	ZNF248
100770263	Sptlc3	55304	SPTLC3
100770264	Gpr21	2844	GPR21
100770267	Rbm25	58517	RBM25
100770269	Inip	58493	INIP
100770270	Pdk3	5165	PDK3
100770272	LOC100770272	4671	NAIP
100770273	Znf532	55205	ZNF532
100770274	Bcap31	10134	BCAP31
100770275	Pcp4l1	654790	PCP4L1
100770276	Chd6	84181	CHD6
100770277	Znf280b	140883	ZNF280B
100770278	Pradc1	84279	PRADC1
100770279	Ndn	4692	NDN
100770280	Vwa7	80737	VWA7
100770281	Dlg3	1741	DLG3
100770285	Fam131a	131408	FAM131A
100770286	Pafah2	5051	PAFAH2
100770287	Pdlim3	27295	PDLIM3
100770288	Dvl1	1855	DVL1
100770289	LOC100770289	84937	ZNRF1
100770292	LOC100770292	340273	ABCB5
100770293	LOC100770293	85509	MBD3L1
100770295	Rexo4	57109	REXO4
100770297	LOC100770297	121130	OR10P1
100770299	Ercc6	2074	ERCC6
100770300	Anks4b	257629	ANKS4B
100770302	Spaca1	81833	SPACA1
100770303	Grik1	2897	GRIK1
100770304	Mrps6	64968	MRPS6
100770305	Aasdh	132949	AASDH
100770306	Exoc1	55763	EXOC1
100770307	LOC100770307	6595	SMARCA2
100770310	Slc40a1	30061	SLC40A1
100770311	Xrn2	22803	XRN2
100770313	LOC100770313	8824	CES2
100770315	Foxo3	2309	FOXO3
100770316	Gp1ba	2811	GP1BA
100770320	Zc3h8	84524	ZC3H8
100770321	LOC100770321	127066	OR14C36
100770322	Vps39	23339	VPS39
100770324	Mkx	283078	MKX
100770325	LOC100770325	7532	YWHAG
100770326	Vps16	64601	VPS16
100770327	Pde4c	5143	PDE4C
100770329	Ngly1	55768	NGLY1
100770330	Gpr35	2859	GPR35
100770331	Tln2	83660	TLN2
100770332	Tspan15	23555	TSPAN15
100770334	Enox1	55068	ENOX1
100770335	Camkv	79012	CAMKV
100770336	Wdsub1	151525	WDSUB1
100770337	Bnip1	662	BNIP1
100770339	Nrde2	55051	NRDE2
100770341	Ep400	57634	EP400
100770342	Aqp4	361	AQP4
100770343	Txnrd2	10587	TXNRD2
100770344	Ap3d1	8943	AP3D1
100770345	Gpr87	53836	GPR87
100770346	Slc37a3	84255	SLC37A3
100770347	Ldhb	3945	LDHB
100770348	Akr1d1	6718	AKR1D1
100770349	LOC100770349	2892	GRIA3
100770352	Eif4h	7458	EIF4H
100770355	Itpkc	80271	ITPKC
100770358	LOC100770358	219453	OR8K5
100770359	Mea1	4201	MEA1
100770360	Cd2ap	23607	CD2AP
100770362	LOC100770362	100288524	WI2-2373I1.2
100770363	Usp14	9097	USP14
100770364	Znf740	283337	ZNF740
100770365	Cand2	23066	CAND2
100770368	Lypd3	27076	LYPD3
100770370	Snrnp70	6625	SNRNP70
100770371	Nlrc3	197358	NLRC3
100770372	Paqr3	152559	PAQR3
100770375	LOC100770375	148345	C1orf127
100770376	Ddx54	79039	DDX54
100770377	Mipol1	145282	MIPOL1
100770378	Fam219a	203259	FAM219A
100770379	Rassf3	283349	RASSF3
100770380	Pdcl2	132954	PDCL2
100770381	Pfn2	5217	PFN2
100770382	LOC100770382	51473	DCDC2
100770383	Utf1	8433	UTF1
100770384	Lrrc15	131578	LRRC15
100770385	LOC100770385	390063	OR51I1
100770387	Trpc4	7223	TRPC4
100770389	Mrpl9	65005	MRPL9
100770390	Irf8	3394	IRF8
100770391	Cd99l2	83692	CD99L2
100770393	Mfap2	4237	MFAP2
100770394	LOC100770394	219428	OR4C16
100770397	Rgs17	26575	RGS17
100770398	Tspan9	10867	TSPAN9
100770400	Tor1a	1861	TOR1A
100770403	Mrpl46	26589	MRPL46
100770407	Cpm	1368	CPM
100770409	Mob3c	148932	MOB3C
100770410	Icos	29851	ICOS
100770414	Fcmr	9214	FCMR
100770415	LOC100770415	79669	C3orf52
100770418	Ncam1	4684	NCAM1
100770421	Sept9	10801	SEPT9
100770422	Egr2	1959	EGR2
100770423	Gskip	51527	GSKIP
100770424	Fgb	2244	FGB
100770425	Cstf2	1478	CSTF2
100770427	Ncbp1	4686	NCBP1
100770428	Snrk	54861	SNRK
100770430	Dgki	9162	DGKI
100770431	Atp5f1a	498	ATP5F1A
100770433	Cd47	961	CD47
100770434	Rec8	9985	REC8
100770436	Mpzl1	9019	MPZL1
100770437	Dnajc15	29103	DNAJC15
100770438	Ccdc70	83446	CCDC70
100770439	Guk1	2987	GUK1
100770440	Tex46	729059	TEX46
100770442	Dnah11	8701	DNAH11
100770443	Rnd2	8153	RND2
100770444	Ccl21	6366	CCL21
100770445	Ndufs5	4725	NDUFS5
100770447	Tbcb	1155	TBCB
100770449	Rgs4	5999	RGS4
100770450	Cebpe	1053	CEBPE
100770451	LOC100770451	1387	CREBBP
100770452	Celf5	60680	CELF5
100770453	Yme1l1	10730	YME1L1
100770454	Stac	6769	STAC
100770455	Cxxc1	30827	CXXC1
100770457	Mkl1	57591	MKL1
100770459	Prkag3	53632	PRKAG3
100770460	Eif2b1	1967	EIF2B1
100770461	Igsf21	84966	IGSF21
100770462	A4galt	53947	A4GALT
100770463	Cul5	8065	CUL5
100770464	Haus3	79441	HAUS3
100770465	Frs3	10817	FRS3
100770466	Mcm4	4173	MCM4
100770467	LOC100770467	1775	DNASE1L2
100770468	Bves	11149	BVES
100770469	Gpr15	2838	GPR15
100770470	Syt8	90019	SYT8
100770472	LOC100770472	391189	OR11L1
100770473	Emilin2	84034	EMILIN2
100770474	Pepd	5184	PEPD
100770476	LOC100770476	123207	C15orf40
100770477	Znf184	7738	ZNF184
100770478	Usp11	8237	USP11
100770480	Nup54	53371	NUP54
100770482	Six1	6495	SIX1
100770483	Lamp5	24141	LAMP5
100770485	Ssbp3	23648	SSBP3
100770486	Rab11fip4	84440	RAB11FIP4
100770488	Smug1	23583	SMUG1
100770490	Nme8	51314	NME8
100770491	Mrm2	29960	MRM2
100770492	Usp6nl	9712	USP6NL
100770493	Ect2l	345930	ECT2L
100770494	Rsl1d1	26156	RSL1D1
100770495	Cacna1b	774	CACNA1B
100770497	Sim1	6492	SIM1
100770498	Adcy3	109	ADCY3
100770499	Endog	2021	ENDOG
100770500	Desi1	27351	DESI1
100770502	Slco5a1	81796	SLCO5A1
100770503	Ccdc73	493860	CCDC73
100770506	Ppp1r3b	79660	PPP1R3B
100770507	Aktip	64400	AKTIP
100770508	Ddx41	51428	DDX41
100770509	Odf3	113746	ODF3
100770510	Erlin2	11160	ERLIN2
100770511	Tmprss4	56649	TMPRSS4
100770512	Neurl3	93082	NEURL3
100770513	Rsrc2	65117	RSRC2
100770515	Ccr4	1233	CCR4
100770517	Cdca4	55038	CDCA4
100770518	Gpr119	139760	GPR119
100770521	Cers3	204219	CERS3
100770524	LOC100770524	54967	CT55
100770526	LOC100770526	348235	SKA2
100770527	Man1a2	10905	MAN1A2
100770528	Kcnk17	89822	KCNK17
100770532	S100a4	6275	S100A4
100770533	Ptprs	5802	PTPRS
100770535	Ccdc18	343099	CCDC18
100770539	Cdc27	996	CDC27
