MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2446472	Mypop	Myb-related transcription factor, partner of profilin	7		DNA-binding transcription repressor activity, RNA polymerase II-specific			IMP		J:95526 	
MGI:2684944	Myrf	myelin regulatory factor	19		DNA-binding transcription factor activity			IBA	MGI:2684944 PTN000989688 	J:161428 	
MGI:2684944	Myrf	myelin regulatory factor	19		DNA-binding transcription factor activity			TAS		J:150563 	
MGI:2684944	Myrf	myelin regulatory factor	19		DNA-binding transcription factor activity, RNA polymerase II-specific	uses UniProtKB:Q8VHY0,uses UniProtKB:P26618		IDA		J:292531 	
MGI:2685085	Myrfl	myelin regulatory factor-like	10		DNA-binding transcription factor activity			IBA	MGI:2684944 PTN000989688 	J:161428 	
MGI:1100535	Myt1	myelin transcription factor 1	2		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:129500 	
MGI:1100535	Myt1	myelin transcription factor 1	2		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:1100511 MGI:1100535 PTN000088032 RGD:620550 	J:161428 	
MGI:1100511	Myt1l	myelin transcription factor 1-like	12		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	RGD:620550 	J:155856 	
MGI:1100511	Myt1l	myelin transcription factor 1-like	12		DNA-binding transcription factor activity			IDA		J:241054 	
MGI:1100511	Myt1l	myelin transcription factor 1-like	12		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:1100511 MGI:1100535 PTN000088032 RGD:620550 	J:161428 	
MGI:1100511	Myt1l	myelin transcription factor 1-like	12		DNA-binding transcription repressor activity, RNA polymerase II-specific			IDA		J:240999 	
MGI:107457	Mzf1	myeloid zinc finger 1	7		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	P28698 	J:164563 	
MGI:107457	Mzf1	myeloid zinc finger 1	7		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	P28698 PTN002810793 Q03923 Q9H116 	J:161428 	
MGI:107457	Mzf1	myeloid zinc finger 1	7		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	P28698 	J:164563 	
MGI:1914080	Nacc1	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing	8		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102755 MGI:1335091 MGI:894679 MGI:894680 O14867 PTN002918884 Q96BF6 Q96BR9 	J:161428 	
MGI:1915241	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing	2		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102755 MGI:1335091 MGI:894679 MGI:894680 O14867 PTN002918884 Q96BF6 Q96BR9 	J:161428 	
MGI:1915241	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing	2		DNA-binding transcription repressor activity, RNA polymerase II-specific			IEA	ENSP00000277554 Q96BF6 	J:342605 	
MGI:1915241	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing	2		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q96BF6 	J:164563 	
MGI:1919200	Nanog	Nanog homeobox	6		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:240273 	
MGI:1919200	Nanog	Nanog homeobox	6		DNA-binding transcription factor activity			IMP		J:190108 	
MGI:1919200	Nanog	Nanog homeobox	6		DNA-binding transcription factor activity			ISO	Q9H9S0 	J:164563 	
MGI:1919200	Nanog	Nanog homeobox	6		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:101926 MGI:1918718 MGI:1919200 MGI:2149032 MGI:2149035 MGI:2669849 MGI:3646231 MGI:94901 MGI:94902 MGI:94903 O95231 PTN004692250 Q92988 	J:161428 	
MGI:1919200	Nanog	Nanog homeobox	6		DNA-binding transcription repressor activity, RNA polymerase II-specific			IMP		J:190108 	
MGI:1276535	Ncoa3	nuclear receptor coactivator 3	2		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:192962 	
MGI:1339708	Neurod1	neurogenic differentiation 1	2		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:210937 	
MGI:1339708	Neurod1	neurogenic differentiation 1	2		DNA-binding transcription factor activity			ISO	Q13562 	J:164563 	
MGI:1339708	Neurod1	neurogenic differentiation 1	2		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:106593 MGI:107755 MGI:1339708 MGI:1355331 MGI:893591 PTN001060907 Q13562 Q9Y4Z2 RGD:631350 	J:161428 	
MGI:1339708	Neurod1	neurogenic differentiation 1	2		DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	Q13562 	J:164563 	
MGI:107755	Neurod2	neurogenic differentiation 2	11		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:53595 	
MGI:107755	Neurod2	neurogenic differentiation 2	11		DNA-binding transcription factor activity			IDA		J:164132 	
MGI:107755	Neurod2	neurogenic differentiation 2	11		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:106593 MGI:107755 MGI:1339708 MGI:1355331 MGI:893591 PTN001060907 Q13562 Q9Y4Z2 RGD:631350 	J:161428 	
MGI:108055	Neurod4	neurogenic differentiation 4	10		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:106593 MGI:107755 MGI:1339708 MGI:1355331 MGI:893591 PTN001060907 Q13562 Q9Y4Z2 RGD:631350 	J:161428 	
MGI:106593	Neurod6	neurogenic differentiation 6	6		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:210932 	
MGI:106593	Neurod6	neurogenic differentiation 6	6		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:106593 MGI:107755 MGI:1339708 MGI:1355331 MGI:893591 PTN001060907 Q13562 Q9Y4Z2 RGD:631350 	J:161428 	
MGI:107754	Neurog1	neurogenin 1	13		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:106593 MGI:107755 MGI:1339708 MGI:1355331 MGI:893591 PTN001060907 Q13562 Q9Y4Z2 RGD:631350 	J:161428 	
MGI:109619	Neurog2	neurogenin 2	3		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:106593 MGI:107755 MGI:1339708 MGI:1355331 MGI:893591 PTN001060907 Q13562 Q9Y4Z2 RGD:631350 	J:161428 	
MGI:893591	Neurog3	neurogenin 3	10		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:156329 	
MGI:893591	Neurog3	neurogenin 3	10		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	RGD:631350 	J:155856 	
MGI:893591	Neurog3	neurogenin 3	10		DNA-binding transcription factor activity			IDA		J:106988 	
MGI:893591	Neurog3	neurogenin 3	10		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:106593 MGI:107755 MGI:1339708 MGI:1355331 MGI:893591 PTN001060907 Q13562 Q9Y4Z2 RGD:631350 	J:161428 	
MGI:893591	Neurog3	neurogenin 3	10		DNA-binding transcription repressor activity, RNA polymerase II-specific			IEA	ENSP00000242462 Q9Y4Z2 	J:342605 	
MGI:893591	Neurog3	neurogenin 3	10		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q9Y4Z2 	J:164563 	
MGI:1859333	Nfat5	nuclear factor of activated T cells 5	8		DNA-binding transcription activator activity, RNA polymerase II-specific			IEA	ENSP00000338806 O94916 	J:342605 	
MGI:1859333	Nfat5	nuclear factor of activated T cells 5	8		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	O94916 	J:164563 	
MGI:1859333	Nfat5	nuclear factor of activated T cells 5	8		DNA-binding transcription factor activity			TAS		J:62063 	
MGI:1859333	Nfat5	nuclear factor of activated T cells 5	8		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102463 MGI:102469 MGI:103296 MGI:1920431 O94916 PTN000969601 Q12968 Q14934 	J:161428 	
MGI:102469	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	18		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:180479 	
MGI:102469	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	18		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102463 MGI:102469 MGI:103296 MGI:1920431 O94916 PTN000969601 Q12968 Q14934 	J:161428 	
MGI:102469	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	18		DNA-binding transcription factor activity, RNA polymerase II-specific			IDA		J:180479 	
MGI:102469	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	18		DNA-binding transcription repressor activity, RNA polymerase II-specific	happens in slow muscle cell,uses Tnni2		IDA		J:143956 	
MGI:102463	Nfatc2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2	2		DNA-binding transcription activator activity, RNA polymerase II-specific	uses Il2		IDA		J:15443 	
MGI:102463	Nfatc2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2	2		DNA-binding transcription factor activity	uses Ghrh		IDA		J:94240 	
MGI:102463	Nfatc2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2	2		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102463 MGI:102469 MGI:103296 MGI:1920431 O94916 PTN000969601 Q12968 Q14934 	J:161428 	
MGI:102463	Nfatc2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2	2		DNA-binding transcription factor activity, RNA polymerase II-specific	uses UniProtKB:Q61039		IDA		J:208305 	
MGI:102463	Nfatc2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2	2		DNA-binding transcription repressor activity, RNA polymerase II-specific			IDA		J:80577 	
MGI:103296	Nfatc3	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	8		DNA-binding transcription activator activity, RNA polymerase II-specific	happens in osteoblast,uses Tnfsf11		IDA		J:175305 	
MGI:103296	Nfatc3	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	8		DNA-binding transcription activator activity, RNA polymerase II-specific	uses Il2	PR:P97305-1	IDA		J:38327 	
MGI:103296	Nfatc3	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	8		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	Q12968 	J:164563 	
MGI:103296	Nfatc3	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	8		DNA-binding transcription factor activity			IDA		J:102395 	
MGI:103296	Nfatc3	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	8		DNA-binding transcription factor activity			IDA		J:114501 	
MGI:103296	Nfatc3	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	8		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102463 MGI:102469 MGI:103296 MGI:1920431 O94916 PTN000969601 Q12968 Q14934 	J:161428 	
MGI:103296	Nfatc3	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3	8		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q12968 	J:164563 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		DNA-binding transcription factor activity			IDA		J:177735 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		DNA-binding transcription factor activity			IDA		J:83794 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		DNA-binding transcription factor activity			ISO	RGD:1310749 	J:155856 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102463 MGI:102469 MGI:103296 MGI:1920431 O94916 PTN000969601 Q12968 Q14934 	J:161428 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		DNA-binding transcription factor activity, RNA polymerase II-specific	happens in fibroblast,uses Tnf		IDA		J:121372 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		DNA-binding transcription repressor activity, RNA polymerase II-specific			IDA		J:108648 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q14934 	J:164563 	
MGI:97308	Nfe2	nuclear factor, erythroid derived 2	15		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:108420 MGI:1339958 MGI:99421 PTN002399572 Q14494 Q16236 	J:161428 	
MGI:99421	Nfe2l1	nuclear factor, erythroid derived 2,-like 1	11		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:53336 	
MGI:99421	Nfe2l1	nuclear factor, erythroid derived 2,-like 1	11		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:108420 MGI:1339958 MGI:99421 PTN002399572 Q14494 Q16236 	J:161428 	
MGI:99421	Nfe2l1	nuclear factor, erythroid derived 2,-like 1	11		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q14494 	J:164563 	
MGI:108420	Nfe2l2	nuclear factor, erythroid derived 2, like 2	2		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:53336 	
MGI:108420	Nfe2l2	nuclear factor, erythroid derived 2, like 2	2		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	Q16236 	J:164563 	
MGI:108420	Nfe2l2	nuclear factor, erythroid derived 2, like 2	2		DNA-binding transcription factor activity			IDA		J:41943 	
MGI:108420	Nfe2l2	nuclear factor, erythroid derived 2, like 2	2		DNA-binding transcription factor activity			IDA		J:79339 	
MGI:108420	Nfe2l2	nuclear factor, erythroid derived 2, like 2	2		DNA-binding transcription factor activity			IDA		J:85958 	
MGI:108420	Nfe2l2	nuclear factor, erythroid derived 2, like 2	2		DNA-binding transcription factor activity			ISO	Q16236 	J:164563 	
MGI:108420	Nfe2l2	nuclear factor, erythroid derived 2, like 2	2		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:108420 MGI:1339958 MGI:99421 PTN002399572 Q14494 Q16236 	J:161428 	
MGI:1339958	Nfe2l3	nuclear factor, erythroid derived 2, like 3	6		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:108420 MGI:1339958 MGI:99421 PTN002399572 Q14494 Q16236 	J:161428 	
MGI:1339958	Nfe2l3	nuclear factor, erythroid derived 2, like 3	6		DNA-binding transcription repressor activity, RNA polymerase II-specific			IDA		J:210923 	
MGI:1339958	Nfe2l3	nuclear factor, erythroid derived 2, like 3	6		DNA-binding transcription repressor activity, RNA polymerase II-specific			IMP		J:210923 	
MGI:108056	Nfia	nuclear factor I/A	4		DNA-binding transcription activator activity, RNA polymerase II-specific			IEA	ENSP00000384523 Q12857 	J:342605 	
MGI:108056	Nfia	nuclear factor I/A	4		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	Q12857 	J:164563 	
MGI:108056	Nfia	nuclear factor I/A	4		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:103188 MGI:97311 O00712 P08651 PTN000160821 Q12857 	J:161428 	
MGI:103188	Nfib	nuclear factor I/B	4		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:173651 	
MGI:103188	Nfib	nuclear factor I/B	4		DNA-binding transcription activator activity, RNA polymerase II-specific			IMP		J:175163 	
MGI:103188	Nfib	nuclear factor I/B	4		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	O00712 	J:164563 	
MGI:103188	Nfib	nuclear factor I/B	4		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:103188 MGI:97311 O00712 P08651 PTN000160821 Q12857 	J:161428 	
MGI:103188	Nfib	nuclear factor I/B	4		DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	O00712 	J:164563 	
MGI:103188	Nfib	nuclear factor I/B	4		DNA-binding transcription factor activity, RNA polymerase II-specific			ISS	O00712 	J:342587 	
MGI:109591	Nfic	nuclear factor I/C	10		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	P08651 	J:164563 	
MGI:109591	Nfic	nuclear factor I/C	10		DNA-binding transcription factor activity			ISO	P08651 	J:73065 	
MGI:109591	Nfic	nuclear factor I/C	10		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:103188 MGI:97311 O00712 P08651 PTN000160821 Q12857 	J:161428 	
MGI:109495	Nfil3	nuclear factor, interleukin 3, regulated	13		DNA-binding transcription factor activity			ISO	RGD:620972 	J:155856 	
MGI:109495	Nfil3	nuclear factor, interleukin 3, regulated	13		DNA-binding transcription repressor activity, RNA polymerase II-specific			IEA	ENSP00000297689 Q16649 	J:342605 	
MGI:109495	Nfil3	nuclear factor, interleukin 3, regulated	13		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q16649 	J:164563 	
MGI:97311	Nfix	nuclear factor I/X	8		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:210945 	
