Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1164"	"TBXT"	"937.5"	"ARCHS4 Coexpression,852;Enrichr Queries,1350;ReMap ChIP-seq,283;GTEx Coexpression,1265"	"FKBP10,B4GALT3,ARF1,GALNT14,ST6GALNAC2,SYS1,CHPF,PGAP3,HEXB,UBE2D2,HSPB8,CLTC,PKD1,PIGX,LFNG,CAPN3,AKT1,QSOX2,LARGE2,SIL1,CCT3,EXOC7,NCOA3,COPZ2,ARAP3,MOGS,ALG10,SRP9,PDIA5,ARFGAP1,PDIA4,ACAP3,TBC1D2,RAB34,B3GNT5,CANX,PSME2,B3GNT2,ULK1,TRIM16,ST6GALNAC3,ALG10B,VAMP5,TP53,VAMP2,NAPA,PSMB11,PKDCC,GOSR2,FUT10,STX10,ART1,PSMB5,RAB25,UBR5,HAS2,CCT8,STX3,TBC1D17,RAB6A,ST3GAL2,ALG1L2,SLC35A2,HSPA9,TRAP1,RAB39A,EIF2AK2,PSMB9,EXT1,RAB15,SGSM2,DNAJC10,P4HB,OGT"
"gene_set_query"	"1165"	"HOXB13"	"937.5"	"ARCHS4 Coexpression,1425;Enrichr Queries,1285;ReMap ChIP-seq,203;GTEx Coexpression,837"	"RAB3B,SLC35B3,ST6GALNAC1,HSP90AA4P,KDELR1,CLTC,RASEF,UBE2D1,HSPB1,HERPUD1,TRIM8,GNPTAB,TBC1D30,ARFIP2,QSOX1,AP3S1,CSGALNACT1,CCT2,MKKS,COG7,EXOC7,LMAN1L,SLC35C2,NCOA3,SSR3,UBE2E1,ALG14,COG1,YOD1,SRP9,PIGC,ERN1,DNAJC1,RABEP1,TBC1D4,B3GNT6,RFT1,ERP29,PICK1,VAMP2,ATF4,PPP1R15B,RABGAP1,TMED10,STX19,FUT10,STX18,SEL1L,GCNT1,ITPR1,NEDD4L,NAPG,CYTH3,UGCG,ATXN3,EXTL2,MICAL1,GCNT2,AGR2,SCAP,KCNN2,DNAJB8,EVI5,SEC31A,HSPA9,XBP1,SLC35A3,GALNT3,DNAJC5B,SIAH2,UBE2G1,UBE2G2,ARCN1,RAB11B,FKBP1A,MAPK10,TRPV6,SGSM3,NEDD4,DNAJA2,UBE2N,RAB9A,RNF185,UBE2K,CNIH3,PPIL6"
"gene_set_query"	"1166"	"ZNF781"	"938.7"	"ARCHS4 Coexpression,1095;Enrichr Queries,922;GTEx Coexpression,799"	"PRKN,TRAPPC3L,PIGU,PSMD12,GALNT13,PGAP1,TXNDC12,PKD1,NAPG,EXTL2,MCF2L,PSD3,TRAPPC12,VPS54,B4GALNT1,ST3GAL6,UGGT2,GALNT9,CSGALNACT1,ARFGEF1,ST6GAL2,NCOA3,IQSEC3,MICAL3,MICAL2,ALG10,AP3B2,ACAP3,STX1B,RAB30,BCL2,VPS45,ST6GALNAC3,CNIH3,RAB9B"
"gene_set_query"	"1167"	"EPAS1"	"938.8"	"ARCHS4 Coexpression,1031;Enrichr Queries,1065;ReMap ChIP-seq,274;GTEx Coexpression,1385"	"ERO1B,EXOC3L1,GAL3ST1,PRKCSH,GALNT18,PDCD6,NGLY1,RASEF,PLOD3,HSPB1,PLOD2,TRAM2,LFNG,TRIM8,NDST1,SEC61A1,CASP12,SEC61G,B3GALT1,RACK1,CAPN2,AP1S1,QSOX1,TBC1D22A,PDIA2,NCOA3,VPS37C,DNAJB12,ARAP3,TBC1D2B,RAD23A,TBC1D1,B3GNT9,MFNG,B3GNT4,PLIN3,PLIN2,ST6GALNAC3,CHMP6,A3GALT2,RAB7A,FKBP2,SAR1B,STX16,FUT11,CUL1,NEDD4L,RRBP1,FOXO1,CYTH3,CYTH4,CHSY1,RAB40C,MGAT5,SERPINH1,ABL1,ST3GAL5,BAK1,RAB6A,RAB11FIP5,OST4,SEC24A,TNK2,HSPA12B,PML,RAB11B,EXT1,B4GAT1,ARPC2,AXL,PSMC1,MAN2B1,CALR,CALM1,RNF185"
"gene_set_query"	"1168"	"ZNF549"	"939.7"	"ARCHS4 Coexpression,1005;Enrichr Queries,609;GTEx Coexpression,1205"	"ARF3,PIGU,ROCK2,FKBP14,PRKCSH,RAB1B,HSPB1,BICD1,PKD1,BAG6,GGA1,GANAB,CAPNS1,POFUT1,VPS53,MCF2L,PSD3,AKT1,YKT6,GALNT9,PAAF1,FKTN,HSPA8,TMED9,GALNT3,NCOA3,MICAL3,MICAL2,MOGS,RAD23B,SYTL2,ACAP3,RAB37,MGAT4B,CHMP4B,P4HB"
"gene_set_query"	"1169"	"TET3"	"942.0"	"ARCHS4 Coexpression,1294;ReMap ChIP-seq,296;GTEx Coexpression,1236"	"ACTR2,RALBP1,PGAP2,IQSEC1,TRAPPC10,SEC16A,UBR4,HMGCR,HS3ST6,ARAP1,BICD2,RAB40C,RAB35,UBR5,CHMP4C,TRIM25,RAB38,ARHGEF2,GAL3ST4,ARF6"
"gene_set_query"	"1170"	"HOXA6"	"942.3"	"ARCHS4 Coexpression,1548;Enrichr Queries,1131;GTEx Coexpression,148"	"SEC23A,UBA7,TRAM2,FOXO1,FUT4,IGF1R,EEA1,SEC61A2,LFNG,POFUT1,MAN2A1,RAB23,ANKFY1,ARFIP1,ST8SIA6,GAL3ST2,SEC11A,APPL2,ATG5,CTSA,HS3ST3B1,B3GALNT1,SEC24B,SLC35A3,NCOA3,RAB39B,TBC1D2B,ALG11,EXT2,DNMBP,AXL,RAB37,DNAJC5,UBA1,FKBP9"
"gene_set_query"	"1171"	"ZNF821"	"942.3"	"ARCHS4 Coexpression,1170;Enrichr Queries,345;GTEx Coexpression,1312"	"CALR3,PIGU,PGAP1,RAB3A,PGAP3,PRKCSH,IRS1,TUSC3,POMT1,HSPA4L,NEDD4L,HERPUD1,LFNG,GGA1,MAPK8,RAB40C,BAG3,ST3GAL5,RAB11FIP5,TBC1D10B,UBQLN2,HSPA1L,NCOA3,TNK2,UBE2E3,ST8SIA2,RAB3IP,RAD23B,DDOST,MAPK10,B4GAT1,DDIT3,TRIM36,ULK1,CNIH2,OPTN"
"gene_set_query"	"1172"	"ZFP30"	"942.3"	"ARCHS4 Coexpression,696;Enrichr Queries,739;GTEx Coexpression,1392"	"ARF3,PIGU,SLC35B4,PGAP1,RAB5C,PRKCSH,IRS1,UBXN2A,RAB1B,ITPR1,HSPB1,PKD1,IGF1R,SEC61A1,MAPK8,GANAB,CAPNS1,PSD3,AKT3,CAPN1,UGGT2,TRAPPC2,TMED9,NCOA3,MICAL2,MOGS,MGAT4C,RER1,RAB35,MGAT4B,BCL2,CHMP4B,PIK3C3,DNAJC9,P4HB,B4GALT6"
"gene_set_query"	"1173"	"MSGN1"	"943.7"	"ARCHS4 Coexpression,1010;Enrichr Queries,1000;GTEx Coexpression,821"	"USP6NL,ERO1A,PSMD10,HS3ST3A1,PIGN,IRS1,STX19,FUT2,HS6ST2,FUT3,FUT6,LFNG,PSMB5,PRDX4,RAB25,PSMB1,HAS2,CAPN1,PDIA3,ST8SIA1,NCOA3,RAB27B,TRAPPC8,RAB11A,SRP9,RAB10,PSMA2,PSMC4,OSTC,CASQ2,TRIM16,COPS8,PPIL3,ARF6"
"gene_set_query"	"1174"	"ZNF790"	"944.3"	"ARCHS4 Coexpression,622;Enrichr Queries,927;GTEx Coexpression,1284"	"ARF3,USP14,PIGU,TBC1D9B,UBXN2A,PRKCSH,IRS1,RAB1B,EEA1,BAG6,DNAJB1,SEC61A1,GANAB,CAPNS1,ARHGDIA,ABL1,RXYLT1,AKT1,CAPN1,YKT6,NCOA3,VPS37A,MOGS,ALG11,EIF2S1,RAD23B,ARFGAP1,AXL,COPS2,DNAJC5,RAB35,MGAT4B,POMK,CHMP4B,P4HB,ALG10B,OGT"
"gene_set_query"	"1175"	"ZSCAN26"	"945.0"	"ARCHS4 Coexpression,484;GTEx Coexpression,1406"	"ARF3,TBC1D9B,STX16,CTBP1,PRKCSH,RRBP1,SRP14,BICD1,GANAB,CAPNS1,ARHGDIA,AKT1,SKP1,UBE2E3,ST8SIA2,SEC16A,MICAL3,AP3D1,MOGS,RAD23B,SRP9,VAMP8,MAPK10,NPLOC4,MGAT4B,TRIM36,CHMP4B,VPS45,P4HB,RAB9B,ARF6"
"gene_set_query"	"1176"	"ZNF20"	"945.3"	"ARCHS4 Coexpression,972;Enrichr Queries,591;GTEx Coexpression,1273"	"ARF3,CALR3,PIGU,PRKCSH,RAB1B,ITPR2,HSPB1,UBE2J2,PIGV,IGF1R,LFNG,BAG6,SEC61A1,GANAB,DDI1,CHST15,AKT1,UBQLN3,PAAF1,HSPA1L,DNAJC5B,NCOA3,B3GALT4,MOGS,RAD23B,DDOST,UBQLNL,AXL,DNAJC5,RAB35,MGAT4B,CHMP4B,P4HB,CALM1,OPTN"
"gene_set_query"	"1177"	"RHOXF1"	"945.3"	"ARCHS4 Coexpression,1452;Enrichr Queries,766;GTEx Coexpression,618"	"RAB3C,POMT1,PKD1,PSMA7,RYR3,CLGN,CAPN6,RAB26,VPS53,MCF2L,HAS3,RAB29,SEC61B,SEC31B,GALNT9,ARHGEF11,CHST9,CHST6,GALNT5,DGAT2,IQSEC3,RAB3IP,MICAL3,MICAL2,ALG11,HSPA2,ACAP3,STX1B,RAB37,PICK1,ARHGEF7,TRIM11,PPID,FKBP6"
"gene_set_query"	"1178"	"DUX4"	"945.5"	"ARCHS4 Coexpression,1612;ReMap ChIP-seq,279"	"ARF3,PIGN,HEXB,PIGZ,PLOD2,CCT6B,SEC61A2,ARHGDIA,NDST3,UBXN7,SLC35A5,COLGALT1,ACTR2,UBE2E3,UBE2E2,DNAJB14,RAB30,PSMA1,PIK3CA,TBC1D4,DNAJC6,TRAPPC6B,CHMP4C,PLAA,PIGL,SEC22B,B4GALT6,ST6GALNAC5,ATF4,B4GALT5,TRAPPC3L,PPP1R15B,STX17,SLC35D1,CUL3,FUT10,UGCG,FUT8,DNAJB4,STX2,EXTL3,GIT2,OST4,SYVN1,HSPA2,COPS5,VAPA,SGSM3,OSTC,COPS2,PPIL3"
"gene_set_query"	"1179"	"IKZF3"	"945.7"	"ARCHS4 Coexpression,1012;Enrichr Queries,547;GTEx Coexpression,1278"	"ATP2A3,FOXO1,UBE2J1,CYTH4,PSD4,ST8SIA4,TBC1D10C,CYTH1,TRIM22,ST3GAL2,ST6GAL1,EDEM1,NCOA3,NDE1,EIF2AK2,ALG10,PSMB8,PSMB9,TRAPPC6A,ACAP1,SGSM3,BTK,BCL2,B3GNT2,ARHGEF1"
"gene_set_query"	"1180"	"FOXO6"	"946.0"	"ARCHS4 Coexpression,1454;Enrichr Queries,520;GTEx Coexpression,864"	"RAB3B,CALR3,FKBP2,PIGU,ST6GALNAC2,PRKCSH,HSPB1,FOXO1,LFNG,MGAT5B,MCF2L,DNAJB3,MAN1C1,DNAJB8,UBQLN3,GIT1,TMED4,CHST8,COG7,HSPA1L,EXOC7,WFS1,NCOA3,MICAL2,TRAPPC9,POMGNT1,SORCS2,ARFGAP1,B3GNT9,RAB36,UBQLNL,MYO5B,SGSM2"
"gene_set_query"	"1181"	"ZNF606"	"946.7"	"ARCHS4 Coexpression,255;Enrichr Queries,1012;GTEx Coexpression,1573"	"ARF3,PIGU,PGAP1,RAB5C,STX16,PRKCSH,RAB1B,NEDD4L,UBE2Z,BAG6,SEC61A1,GANAB,CAPNS1,AKT2,ARHGDIA,PSD3,AKT1,TRIM25,DNAJB7,YKT6,PAAF1,TMED4,ST8SIA1,CHPF2,NCOA3,ST8SIA2,MOGS,RAD23B,SRP9,SYTL2,MAPK10,RAB35,MGAT4B,B3GNT2,TRIM36,CHMP4B,UBA1,P4HB,OGT,UBE2M"
"gene_set_query"	"1182"	"NOTO"	"947.3"	"ARCHS4 Coexpression,1455;Enrichr Queries,1204;GTEx Coexpression,183"	"GALNT12,ARF3,RYR2,ST6GALNAC1,GALNT13,XYLT2,PKD1,BAG6,CAPN8,GANAB,CAPN9,FUT9,CAPN5,AGR2,AGR3,GCNT3,B4GALNT2,GALNT9,PAAF1,GALNT7,TRAPPC2,DGAT1,NCOA3,MICAL2,MOGS,HS3ST6,AP3B2,RAD23B,CAPN13,B3GNT7,B3GNT6,MGAT4B,RAB35,B3GNT3,CHST5"
"gene_set_query"	"1183"	"SP6"	"947.3"	"ARCHS4 Coexpression,535;Enrichr Queries,1086;GTEx Coexpression,1221"	"HSPB8,CLTB,FURIN,RRBP1,BICD2,FUT4,LFNG,GANAB,RAB40C,RAB25,MICALL1,HAS2,AP1S1,CAPN1,A4GALT,YKT6,LARGE2,GAL3ST4,GET4,PDIA3,GALNT6,RALBP1,NCOA3,TRPV3,RAB3IL1,MOGS,HS3ST6,HSPA2,RAD23B,NET1,CHMP4C,B3GNT3,RAB38,HYOU1,ULK1,P4HB"
"gene_set_query"	"1184"	"OLIG3"	"948.3"	"ARCHS4 Coexpression,1600;Enrichr Queries,1120;GTEx Coexpression,125"	"ERO1B,PKDCC,RAB3D,SEL1L,AGAP1,HMGCR,HS6ST1,LFNG,PSMD6,RAB25,VPS51,MICALL1,TMED3,HAS2,CAPN1,LARGE2,TMED6,CHST8,PDIA2,ST8SIA2,NCOA3,ST8SIA3,UBE4B,SRP68,PIGC,VAMP8,TPST2,TRPV6,CHMP4C,SRPRB,ERP27,RAB38,P4HB,ARF5"
"gene_set_query"	"1185"	"INSM2"	"949.3"	"ARCHS4 Coexpression,1557;Enrichr Queries,677;GTEx Coexpression,614"	"ARF3,NAPB,RAB3C,SNAP25,RYR2,RAB3A,HS6ST3,AP3M2,DPP6,MGAT5B,RAB6A,RAB6B,NSF,CHST8,CCT3,NCOA3,ST8SIA2,RAB39B,SORCS1,SORCS3,KNCN,AP3B2,HS3ST2,MAPK10,B4GAT1,DNAJC6,CNIH2,VAMP2,ST6GALNAC5"
"gene_set_query"	"1186"	"NRL"	"950.0"	"ARCHS4 Coexpression,1218;Enrichr Queries,855;GTEx Coexpression,777"	"NAPB,PIGU,RAB3A,UBE2D4,SAR1B,PRKCSH,IRS1,PIGP,HSPB1,AGAP1,USE1,RNF5,FOXO1,CAPN3,AP3S2,TMED1,STX3,ST3GAL3,PSD,NSF,IQSEC1,NCOA3,SGTA,IQSEC3,HSPA12A,SORCS2,RBX1,VAPB,CRYAA,FKBP3,MON1A,VAMP2,FKBP5"
"gene_set_query"	"1187"	"ZNF133"	"950.0"	"ARCHS4 Coexpression,1049;Enrichr Queries,658;GTEx Coexpression,1143"	"ARF3,PIGU,RAB5C,STX16,CTBP1,PRKCSH,ITPR1,XYLT1,PLOD2,PKD1,PSMA7,IGF1R,GANAB,CAPNS1,AKT2,VPS53,MCF2L,ARHGDIA,UGGT2,SEC31B,PAAF1,ACTR2,NCOA3,ST8SIA2,MICAL3,RAD23B,DDOST,ACAP3,TBC1D20,DDIT3,RAB35,TBC1D24,B3GNT2,CHMP4B"
"gene_set_query"	"1188"	"ZNF502"	"950.3"	"ARCHS4 Coexpression,715;Enrichr Queries,1061;GTEx Coexpression,1075"	"ARF3,RAB5C,PRKCSH,RAB1B,GOSR1,XYLT1,PIGW,PSMB10,USP19,FOXO1,BAG6,GANAB,CHST11,CAPN7,ARHGDIA,ST8SIA4,VPS54,AKT1,AP3S2,TBC1D12,CYTH1,ATG5,SEC31A,CSGALNACT1,RAB4B,TRAPPC1,NCOA3,MOGS,SYTL2,RAB35,MGAT4B,P4HB,ARHGEF2,TBC1D23,SEC22A"
"gene_set_query"	"1189"	"NKX23"	"950.5"	"ARCHS4 Coexpression,810;GTEx Coexpression,1091"	"GALNT12,EXOC3L1,UBA7,ATP2A3,PSMB10,ABO,BAG2,VPS51,RAB23,ABL1,ANKFY1,ST8SIA6,CHST13,LGALS9,SIL1,TAPBP,RAB11B,VAMP8,FKBP1A,TBC1D1,RNF126,TRAPPC6A,ACAP1,B3GNT8,RAB37,MFNG,ATF4"
"gene_set_query"	"1190"	"ZNF772"	"950.7"	"ARCHS4 Coexpression,523;Enrichr Queries,926;GTEx Coexpression,1403"	"PRKN,PIGU,PGAP1,RAB5C,UBE2D4,PSMD14,FKBP14,PRKCSH,ARPC1B,RAB1B,HSPA4L,UBR3,NEDD4L,FURIN,IGF1R,BAG6,GANAB,CAPNS1,ARHGDIA,CAPN1,RAB11FIP4,TMED9,CSNK2A1,NCOA3,ST8SIA2,MOGS,ARAP1,COPS4,MAPK10,MGAT4C,RER1,RAB35,MGAT4B,CHMP4B,P4HB,FKBP3,PPID"
"gene_set_query"	"1191"	"ZNF385A"	"953.0"	"ARCHS4 Coexpression,644;Enrichr Queries,1007;GTEx Coexpression,1208"	"RAB5C,PGAP3,PRKCSH,CLTB,WAS,HSPB1,BICD2,LFNG,CYTH4,RAB40C,CHST11,CAPN2,CHST15,MGAT1,LGALS9,GAL3ST4,ARHGEF11,RALBP1,IQSEC1,NCOA3,TNK2,ARAP2,VPS37C,AP1B1,HS3ST6,ARAP1,TBC1D2,RAB31,DNAJC5,RAB35,PSMG3,CHMP4B,RAB38,MAN2B1,ARHGEF2,ARF5"
"gene_set_query"	"1192"	"ZBTB34"	"953.3"	"ARCHS4 Coexpression,1320;Enrichr Queries,333;GTEx Coexpression,1207"	"PIGU,PRKCSH,WAS,ITPR1,NEDD4L,ASAP1,B3GNTL1,STX11,FOXO1,IGF1R,UGCG,GLT1D1,FUT7,CYTH4,RAB11FIP1,ST8SIA4,CHST15,TRIM25,ABL2,STX3,RAB8B,ACTR2,NCOA3,CSGALNACT2,YOD1,ARAP1,RUFY1,RAB37,BCL2,B3GNT2"
"gene_set_query"	"1193"	"POU4F2"	"953.5"	"ARCHS4 Coexpression,1044;Enrichr Queries,1283;ReMap ChIP-seq,172;GTEx Coexpression,1315"	"CALR3,B4GALT3,ST6GALNAC1,COLGALT2,PIGO,KDELR1,FKBP14,TXNDC15,CCT6B,ARHGDIA,SNAP29,TBC1D10B,TMED4,NCOA3,UBE2E3,COPZ2,VPS37D,RAD23A,MOGS,GAPVD1,COPZ1,RBX1,B3GNT8,RAB34,DNAJC5,DNAJB11,TCP1,PSME1,PSME2,DNAJC9,CHMP4A,PPIA,FKBP6,VAMP2,ATF4,SEC22C,OTUB1,PRKN,NAPB,VCP,RAB5B,RABGAP1,SAR1A,SEL1L,AGAP2,DERL1,COPS7B,AGAP1,AGAP3,HMGCR,PSMA8,AP3M2,GGA1,DNAJB1,PSMB4,GANAB,DPP6,MAPK8,EXTL1,HSPH1,PSMB2,VPS51,FUT9,DNAJB5,PSMB1,UBQLN1,DNAJC5G,MGAT2,RAB11FIP2,SEC31B,RAB11FIP5,EDEM3,PPIL2,HSPA5,HSPA1L,B3GAT3,ST8SIA2,B3GAT1,UBE2G1,HS3ST5,TRAPPC9,TRPV1,HSPA12A,HS3ST2,DNAJA1,SGSM1,ERP44,CAPN11,SEC23IP,COPS6,RAB13,CHMP2A,TRIM36,CALM1,CNIH2,UBE2M"
"gene_set_query"	"1194"	"NKX26"	"954.5"	"ARCHS4 Coexpression,936;GTEx Coexpression,973"	"RYR2,FKBP10,CHPF,B3GLCT,ATP2A2,GXYLT2,PLOD1,TRAM2,NDST1,B3GALT2,MGAT5,SERPINH1,ABL1,B4GALNT3,EXTL3,CHST9,PPIL1,RABGAP1L,COG5,CHPF2,MICAL2,CKAP4,EXT1,CASQ2,CRYAB"
"gene_set_query"	"1195"	"ZNF566"	"954.7"	"ARCHS4 Coexpression,431;Enrichr Queries,982;GTEx Coexpression,1451"	"ARF3,PIGU,SLC35B4,RAB5C,PRKCSH,RAB1B,BICD1,PKD1,BAG6,SEC61A1,GANAB,CAPNS1,ARHGDIA,AKT1,TRAPPC13,CAPN1,YKT6,PAAF1,EDEM3,TRAPPC2,CHPF2,NCOA3,ALG14,MICAL2,YOD1,MOGS,RAD23B,SYTL2,VAMP8,MGAT4C,DNAJC5,RAB35,MGAT4B,TRIM13,CHMP4B,P4HB,RAB9B"
"gene_set_query"	"1196"	"DPF3"	"955.7"	"ARCHS4 Coexpression,1242;Enrichr Queries,645;GTEx Coexpression,980"	"PRKN,RYR1,RYR2,PIGU,UBE2D4,PRKCSH,ITPR1,ATP2A2,UBR3,AGAP1,NEDD4L,ATP2A1,CHST11,DNAJB5,CAPN3,ST3GAL1,ST3GAL3,USP6,NCOA3,MICAL2,SORCS2,ARHGAP24,COPS5,RAB12,CASQ2,CASQ1,FKBP3,OPTN"
"gene_set_query"	"1197"	"HOXA9"	"957.0"	"ARCHS4 Coexpression,1268;Enrichr Queries,1133;ReMap ChIP-seq,192;GTEx Coexpression,1235"	"ERO1A,ST6GALNAC1,ST6GALNAC2,SYS1,B4GALT1,FKBP15,IRS1,POMT1,ARHGAP1,SRP54,PLOD3,TXNDC12,PLOD1,BICD2,IGF1R,RAB43,PSMD9,RAB44,GNPTAB,VPS36,TMED6,APPL2,GAL3ST4,RAB8A,EIF2A,SEC63,TBC1D10B,CSGALNACT1,RALBP1,COG8,NCOA3,ARFGAP3,RBSN,RAD23B,PIGC,VAMP8,RAB31,PIK3CA,RER1,RAB37,MFNG,PSME4,RFT1,BTK,EXOC6,CHST2,VAMP2,STX1A,RAB7A,NAPA,SEC23A,TMED10,UBA7,PSMD13,HSPA13,FOXO1,FUT4,UBE2J1,STX10,GGA2,UGCG,PSMB5,PRDX4,MGAT5B,ST8SIA5,MGAT1,ST8SIA6,MGAT2,CCT7,ST3GAL1,CCT4,ARFGEF1,PTPN1,XBP1,IQSEC1,DNAJC5B,GALNT1,RAB39A,TRPV3,HS3ST6,SNF8,ERP44,DNMBP,PSMC4,MGAT4A,RAB12,DNAJC10,POMK,BCL2,STT3B,UBE2K,CNIH3,CNIH4"
"gene_set_query"	"1198"	"ZNF609"	"957.0"	"ARCHS4 Coexpression,763;Enrichr Queries,603;GTEx Coexpression,1505"	"PIGU,PRKCSH,STX19,UBR4,NEDD4L,ASAP1,PSMA7,PSMA8,IGF1R,BAG6,GGA1,GANAB,RAB11FIP1,MGAT5,UBR5,AKT3,PSMB1,ABL1,UBXN7,SEC61B,UGGT1,SEC31A,SKP1,ARHGEF11,ARFGEF2,NCOA3,SEC16A,RAD23B,DAD1,HYOU1,ARHGEF2,FKBP6"
"gene_set_query"	"1199"	"ZNF154"	"957.0"	"ARCHS4 Coexpression,884;Enrichr Queries,837;GTEx Coexpression,1150"	"RAB5C,CTBP1,PRKCSH,RAB1B,BAG6,SEC61A1,DPP6,GANAB,CAPNS1,MAN1C1,ST8SIA4,MAN1A1,GCNT4,GAL3ST3,YKT6,TRIM22,CSGALNACT1,TMED9,EXOC7,NCOA3,MOGS,RAD23B,RAB11B,MGAT4C,MAPK10,RAB36,NEDD4,RAB35,MGAT4B,BCL2,VPS45,P4HB,RAB9B"
"gene_set_query"	"1200"	"ZNF689"	"957.7"	"ARCHS4 Coexpression,1243;Enrichr Queries,276;GTEx Coexpression,1354"	"DPAGT1,POMT2,CALR3,HSP90AB1,CUL3,UBE2D3,FUT11,FOXO1,CCT6B,NDST2,LFNG,PSMB5,DDI1,DNAJC5G,CCT8,RAB11FIP5,TBC1D10B,PTPN1,PPIL1,NCOA3,VPS37C,KIF23,PSMB8,DDOST,SRP9,COPS3,CAPN11,TCP1,PPIF,CHMP2A,B3GNT2,PSMG1,ARHGEF2,FKBP3,FKBP6,ATF4"
"gene_set_query"	"1201"	"GBX2"	"957.8"	"Literature ChIP-seq,154;ARCHS4 Coexpression,1330;Enrichr Queries,1297;GTEx Coexpression,1050"	"B4GALT2,SNAP25,GALNT18,UBR4,XYLT1,HSPBP1,HS6ST1,RYR3,HS6ST3,FUT8,RAB40B,PSD2,CHST10,RACK1,HAS2,UGT3A1,TRAM1L1,XXYLT1,EXTL3,RAB11FIP3,RAB11FIP4,PAAF1,B4GALNT4,HS3ST3B1,FBXO2,NCOA3,ST8SIA2,B3GAT2,ST8SIA3,HS3ST5,DNAJC6,TBC1D5,ST6GALNAC5,CHST3"
"gene_set_query"	"1202"	"FERD3L"	"958.0"	"ARCHS4 Coexpression,1528;Enrichr Queries,1029;GTEx Coexpression,317"	"FKBP10,SLC35B2,RYR2,RAB3C,TRAM1,HS3ST3A1,FKBP14,IRS1,FAF2,PLOD3,AGAP1,TRAM2,PSMA7,DPP6,SRP72,ABL2,STXBP5,NCOA3,SORCS1,EIF2AK4,DNAJC14,SORCS3,ARHGAP24,EXT2,TMX3,EXOC4,POMK,COPS8,PPIL3,CNIH3,PPIL6"
"gene_set_query"	"1203"	"WT1"	"958.8"	"Literature ChIP-seq,77;ARCHS4 Coexpression,1093;Enrichr Queries,1167;GTEx Coexpression,1498"	"XYLT1,HS6ST1,HS6ST3,AKT3,FBXO8,TBC1D22A,TBC1D10A,VPS18,ST6GAL1,FBXO2,SLC35C1,PREB,MPPE1,TRIM16,TP53,VPS25,OPTN,FUT10,RPN1,AGAP1,NEDD4L,ABO,NEU3,RAB11FIP1,CHST11,CHST15,ST3GAL4,SCAP,SSR1,ST3GAL5,KCNN2,ST3GAL6,STXBP5,STXBP6,RAB11FIP2,B4GALNT3,ST3GAL1,ST3GAL2,B4GALNT4,ST3GAL3,EDEM1,ST8SIA2,IQSEC3,MICAL3,MICAL2,RAB27B,HSPA12A,HSPA12B,EXT1,NPLOC4,MYO5B,ARF3,PIGT,FKBP14,HEXA,PIGP,ARHGAP1,CLTA,PIGV,TRAM2,LFNG,TRIM8,B3GALT1,RACK1,XXYLT1,GIT1,WDR38,CHST9,NCOA3,SSR2,SSR3,RAB3IL1,KIF23,SORCS1,AP3B1,SORCS2,COPZ1,PACS2,CHST1,EXOC6,ARHGEF2,FAM20A,VAMP2,EXOC2,ARF6,PRKN,STX16,DERL3,USO1,HSPA13,LMAN1,EXTL1,HAS1,MGAT5,MICALL2,STX6,GCNT2,AGR3,DNAJC5G,STX4,MGAT1,CCT7,EXTL3,CSNK1A1,DNAJC5B,NDE1,FMO1,UBE2G1,SVIP,SPCS3,AXL,NEDD4,SGSM2,RAB3B,GALNT11,RAB3A,EXOC3L4,TUSC3,IRS1,GALNT18,GALNT17,GXYLT2,GALNT10,IGF1R,RAB44,RNF19A,LARGE1,LARGE2,MAP3K5,CSGALNACT1,NSF,STX7,UBE2E2,TBC1D2B,UBE4B,PDIA5,RBX1,PDIA4,ERN1,TMX4,RAB30,ERP27,RAB38,FKBP5,RAB5B,PKDCC,ITPR1,GLT8D2,ITPR2,FOXO1,BAG6,FUT8,DPP6,MAN2A2,MAN2A1,ABL1,TBC1D13,MAP2K7,RAB6A,RAB6B,TBC1D16,TRAPPC4,ARPC5,TRAPPC9,DNAJC14,ARPC2,UST,BCL2,STT3B,CNIH2,COPS8,DOCK5,HSP90AB1,B4GALT1,BICD1,HS2ST1,PSD2,PSD4,PSD3,GET4,ACTR3,HS3ST3B1,VPS9D1,VPS37C,VPS37B,ARAP1,POMGNT1,TBC1D1,TBC1D4,DNAJC7,DAD1,RFT1,PIK3C3,ST6GALNAC3,SEC22A,B4GALT5,PPP1R15B,USP14,ROCK2,HM13,POMP,RRBP1,ASAP2,CYTH3,ERLEC1,RAB40A,DNAJB5,MGAT5B,DNAJB4,BNIP1,MAN1C1,VPS54,RAB28,ARFGEF1,PTPN1,ARFGEF2,GALNT6,GALNT5,GALNT2,B3GAT3,HS3ST6,HS3ST1,RAB10,MAPK10,CAPN13,DOLPP1,RAB18"
"gene_set_query"	"1204"	"ZNF551"	"959.0"	"ARCHS4 Coexpression,641;Enrichr Queries,965;GTEx Coexpression,1271"	"ARF3,PIGU,TBC1D9B,RAB5C,RAB1B,CLTB,PLOD1,PKD1,GGA2,DNAJB2,NDST1,MAPK8,GANAB,HSPH1,CAPNS1,AKT2,VPS53,MCF2L,CAPN2,GCNT2,AKT1,QSOX2,YKT6,NCOA3,SYTL2,ACAP3,RER1,DNAJC5,MGAT4B,BCL2,CHMP4B,UBA1,KDELR2,KIF20A,P4HB,FKBP5"
